idx,label,label_text,text_original,label_domain_text,label_subcat_text,text_preceding,text_following,manifesto_id,doc_id,country_name,date,party,cmp_code_hb4,cmp_code,label_subcat_text_simple
36356,2,Other,Labour will reform the governance structures of the Irish Red Cross to  enable it to discharge its duties more effectively and transparently.,External Relations,Internationalism: Positive,A stronger role for the RDF will be facilitated by the appointment of a Brigadier General to the RDF.,"Acknowledging the current budgetary restraints, Ireland nevertheless needs to plan ahead to ensure that our defence forces are fit  for purpose over the coming decade.",53320_201102,44,Ireland,201102,53320,107,107,Internationalism
24050,2,Other,That’s why we’ll address a longstanding failure in our tax system by demanding that VAT on sanitary products is removed.,Welfare and Quality of Life,Equality: Positive,"We are determined to ensure a fairer deal for women, not only in the work place.","Sanitary products are a necessity, not a luxury, and should not be taxed.",51902_201505,27,United Kingdom,201505,51902,503,503,Equality: Positive
119367,2,Other,Each marae should be a self-sufficient community hub supported by ultrafast broadband and with potential for increasing kaupapa Māori business.,Economy,Technology and Infrastructure: Positive,We will help to repair and upgrade marae as crucial self-sufficient infrastructure for civil emergencies.,Marae sports / papa tākaro: We will work with the Māori Sports Federation to enable marae to be a community sports and physical activity hub.,64901_201111,140,New Zealand,201111,64901,411,411,Technology and Infrastructure: Positive
114776,2,Other,"The tertiary sector is now a big part of our economy - driving innovation, attracting talent from around the world and providing research and intellectual leadership.",Welfare and Quality of Life,Education Expansion,"The National Government is investing heavily to ensure more Kiwis get the right education and training for their careers and the opportunity to follow their dreams and to gain knowledge about themselves, our society and the world we live in.","It is also a major export earner, providing and supporting jobs for thousands of families.",64620_201709,133,New Zealand,201709,64620,506,506,Education
80905,2,Other,"We will continue current levels of funding for schools, indexed to deal with real increases in costs and we will ensure that money is targeted based on the social and economic status of the community.",Welfare and Quality of Life,Education Expansion,We will support teachers in the classroom by ensuring our curriculum is rigorous without being too prescriptive or overcrowded.,We will make more investment in science education at primary schools,63620_201309,83,Australia,201309,63620,506,506,Education
53541,2,Other,"We will fully integrate supported housing for people with intellectual disabilities and for people who experience mental illness in the community, and increase support for sheltered accommodation schemes.",Welfare and Quality of Life,Welfare State Expansion,We will make funding such as the Housing Adaptation Grant for People with Disabilities payable to voluntary housing agencies and private land lords who are willing to adapt to the requirements of a long-term tenant.,We will introduce a scheme to refund VFITNAT for taxi drivers who purchase a wheelchair accessible vehicle with a clawback provision should they cease to operate within a certain time frame.,53951_201602,56,Ireland,201602,53951,504,504,Welfare State
77076,2,Other,"This means they can access a range of employment assistance from different service providers, depending on their individual needs.",Social Groups,Labour Groups: Positive,"In selected NDIS locations, people with disability looking for work will be able choose their own employment supports as part of their individual plan.","The size and scope of these trials will be informed by consultations with service providers, the National Disability Insurance Agency and local communities.",63320_201607,77,Australia,201607,63320,701,701,Labour Groups
35398,2,Other,"Labour is also committed to an  initial target of 50% green public procurement, and will progressively raise energy efficiency and carbon standards for future procurement commitments.",Economy,Anti-Growth Economy: Positive,"In tandem with the development of a smart public transport system, Labour will target having 350,000 electric cars on Irish roads by 2020.","Ireland needs to maximise its rich  wind and wave energy regime, and position itself to become a net exporter of clean energy.",53320_201102,44,Ireland,201102,53320,416,416,Anti-Growth Economy: Positive
75511,2,Other,It’s a distortion of the market that drags everyone down.,Social Groups,Labour Groups: Positive,"Employers who deliberately underpay their workers not only deny working and middle class Australians a fair day’s pay for a fair day’s work, they also undercut employers who are doing the right thing for their workforce.",A Shorten Labor Government will stand up for working and middle class families.,63320_201607,77,Australia,201607,63320,701,701,Labour Groups
6052,2,Other,"Hundreds of British citizens have joined Islamic State – a movement that has engaged in savage violence, and racial and religious hatred.",Fabric of Society,Law and Order: Positive,The threat from Islamist extremism is increasing.,"The British people have faced down terrorist threats before and will do so again, standing united together, not allowing ourselves to be divided.",51320_201505,8,United Kingdom,201505,51320,605,605,Law and Order: Positive
101872,2,Other,without being overly burdensome on legitimate fishing operations.,Social Groups,Agriculture and Farmers: Positive,"  Review procedures for charging “deemed values” on fish caught without a corresponding allocation of “by catch” quota, to ensure that charges are set at levels that achieve a balance between discouraging illegal fishing","At present many outdoor events are being put under pressure or cancelled by the increasing application of health and safety regulations that were originally designed, quite appropriately, for commercial and industrial environments.",64421_201409,123,New Zealand,201409,64421,703,703.1,Agriculture and Farmers: Positive
44634,2,Other,This programme has a significant carbon sink value and should contribute to the grassbased system of agriculture we enjoy in Ireland.,Welfare and Quality of Life,Environmental Protection,Making Use of Carbon Sinks: We will continue our very active afforestation programme during a second term of government.,"This type of ""joined-up thinking"" will help us meet our emissions reduction targets while also ensuring that vital industries, such as agriculture, continue to thrive.",53520_201602,50,Ireland,201602,53520,501,501,Environmental Protection
57157,2,Other,"We will make sure Social Security’s guaranteed benefits continue for generations to come by asking those at the top to pay more,",Welfare and Quality of Life,Welfare State Expansion,We are committed to exploring alternatives that could better and more equitably serve seniors.,"and will achieve this goal by taxing some of the income of people above $250,000.",61320_201611,61,United States,201611,61320,504,504,Welfare State
111999,2,Other,Require dairy cattle to be excluded from waterways by 1 July 2017.,Welfare and Quality of Life,Environmental Protection,This will create an environmental buffer that helps improve water quality.,The dairy industry has made significant progress in voluntarily addressing some of the key environmental issues their industry faces.,64620_201409,132,New Zealand,201409,64620,501,501,Environmental Protection
88570,2,Other,"Thousands of New Zealanders flock to our beaches in the summer to picnic, BBQ, and swim.",Welfare and Quality of Life,Environmental Protection,"Whether it's the black sands of Taranaki, the blue-green water of Waimarama in the Hawke's Bay or the majestic dunes of Sandfly Bay in Dunedin, we have beaches to be proud of.","Catching a wave, catching a fish or building a sandcastle on a beach is a Kiwi birthright,",64110_201409,101,New Zealand,201409,64110,501,501,Environmental Protection
14838,2,Other,Require organisations to publish parental leave and pay policies.,Welfare and Quality of Life,Equality: Positive,and address continuing inequalities faced by same-sex couples.,"Continue the drive for diversity in business leadership, pushing for at least 40 per cent of board members being women in FTSE 350 companies",51421_201912,16,United Kingdom,201912,51421,503,503,Equality: Positive
72961,2,Other,"I announce today that if elected we will connect Australia’s more than 9,000 primary and secondary schools to our National Broadband Network - at speeds of up to 100 megabits per second.",Welfare and Quality of Life,Education Expansion,And it carries on to the next chapter in our education revolution: linking this network to our schools.,"And our most remote schools will be provided with alternative high speed systems, where fibre optic can’t physically be delivered.",63320_200711,74,Australia,200711,63320,506,506,Education
21973,2,Other,Enable local authorities to introduce pollution and congestion charges.,Welfare and Quality of Life,Environmental Protection,Give communities the right to place pollution-monitoring equipment outside schools and hospitals.,Set a national and regional plan to reduce air pollution in Wales.,51901_201912,24,United Kingdom,201912,51901,501,501,Environmental Protection
24393,2,Other,"As a result of SNP pressure, the UK government has commenced a review into the use of such practices.",Fabric of Society,Law and Order: Positive,"Roger Mullin has led calls for the UK government to take action on the use of the Scottish Limited Partnership business model that can be used to undertake criminal activity, fraud and tax evasion.","Kirsten Oswald, alongside the Royal British Legion, successfully campaigned to force the UK goverment to ensure that veterans are entitled to the same compensation for asbestos-related mesothelioma as civilians who contracted the illness.",51902_201706,28,United Kingdom,201706,51902,605,605.1,Law and Order: Positive
78358,2,Other,"$67 million to build the O’Herns Road upgrade, improving freight movements through industrial areas.",Economy,Technology and Infrastructure: Positive,"$85 million to upgrade Thompsons Road, opening up industrial areas in Melbourne’s southeast.","$22 million for an extension to the number 11 tram route, improving access to services and reducing congestion.",63320_201607,77,Australia,201607,63320,411,411,Technology and Infrastructure: Positive
2640,2,Other,"and the conservation and development of high quality soils, as the foundation of all that we grow.",Welfare and Quality of Life,Environmental Protection,We will also support research into the reduction of methane emissions from livestock,"Encourage urban food growing, including new community farms and allotments, through the planning system,",51110_201912,3,United Kingdom,201912,51110,501,501,Environmental Protection
121147,2,Other,Remove workers’ pay from competition between companies in the same industry through industry-wide pay scales and conditions of employment in industries where unions are present.,Social Groups,Labour Groups: Positive,"Ensure that workers who receive the benefit of a collective agreement without belonging to the union which negotiated the agreement, are required to pay at least the equivalent of the union fee back to the union in recompense for the advantage gained.",To encourage industry-wide bargaining employers should be obliged to meet and appoint a joint bargaining team to meet with the union within 30 days of initiation of bargaining.,64902_201111,143,New Zealand,201111,64902,701,701,Labour Groups
9043,2,Other,and ensures an appropriate transition period to allow businesses and citizens to adapt to any new arrangements.,Economy,Market Regulation,particularly with regard to the Good Friday Agreement –,"We will also secure robust and legally binding protections for workers’ rights,",51320_201912,10,United Kingdom,201912,51320,403,403,Market Regulation
98098,2,Other,"National, through levies and increased user charges, has made things even worse.",Welfare and Quality of Life,Equality: Positive,"Some companies pay little or no tax, and large profits earned through the sharemarket and in speculative ventures pay no tax at all.","The Alliance will introduce a progressive tax system where those who can afford to will pay more, and those on the lowest incomes (the majority) will pay less as shown below:",64321_199311,110,New Zealand,199311,64321,503,503,Equality: Positive
90738,2,Other,"""Grandfathering"" will apply to existing permanent fences;",Social Groups,Agriculture and Farmers: Positive,Intensive agricultural operations16 will be required to permanently fence their waterways with setbacks by 1 July 2017.,this exemption will be reviewed in 10 years.,64110_201409,101,New Zealand,201409,64110,703,703.1,Agriculture and Farmers: Positive
78124,2,Other,Australia cannot be an innovation nation without a world class education system.,Welfare and Quality of Life,Education Expansion,Tasmania’s future prosperity depends more than ever on the quality of its education system.,"Labor will make the targeted, needs-based investments we need to give every Tasmanian student the chance to reach their potential and get ahead in the knowledge economy and job market.",63320_201607,77,Australia,201607,63320,506,506,Education
91558,2,Other,Involve children of different ethnic groups and communities in the development of plans and strategies.,Social Groups,Non-economic Demographic Groups,"Work with Pacific peoples to develop robust policies that secure the rights of Pacific children in the context of family, church and culture and work.",Oppose the incarceration of child immigrants.,64110_201709,102,New Zealand,201709,64110,706,706,Non-economic Demographic Groups
6687,2,Other,Labour will ease the underlying pressures in any areas struggling to cope with seven years of austerity by our programme of investments.,Welfare and Quality of Life,Welfare State Expansion,"Labour will restore the rights of migrant domestic workers, and end this form of modern slavery.",We will not cut public services and pretend the cuts are a consequence of immigration.,51320_201706,9,United Kingdom,201706,51320,504,504,Welfare State
57861,2,Other,"We also must lift up and trust our educators, continually build their capacity, and ensure that our schools are safe, welcoming, collaborative, and well-resourced places for our students, educators, and communities.",Social Groups,Non-economic Demographic Groups,We will ensure that teachers receive the tools and ongoing professional development they need to succeed in the classroom and provide our children with a world-class education.,"We will invest in high-quality STEAM classes, community schools, computer science education, arts education, and expand link learning models and career pathways.",61320_201611,61,United States,201611,61320,706,706,Non-economic Demographic Groups
91782,2,Other,Encourage business-to-business local procurement practices.,Economy,Protectionism: Positive,"Value our manufacturing base, continue to promote Buy Kiwi Made and support the initiatives of manufacturers to work collaboratively to improve the manufacturing sector in New Zealand.",Improve funding and support delivered through the Ministry of Economic Development by focusing on clustering that increases energy efficiency and use of transport hubs,64110_201709,102,New Zealand,201709,64110,406,406,Protectionism
18915,2,Other,"We want to make sure that you get to keep more of the money you earn,",Economy,Free Market Economy,"– and to be able to combine a rewarding career with raising a family or caring for elderly or disabled relatives, rather than being forced to prioritise between them.",and that we keep your bills low.,51620_201912,20,United Kingdom,201912,51620,401,401,Free Market Economy
33355,2,Other,Make Further Education a distinct sector of the education system.,Welfare and Quality of Life,Education Expansion,Revive the National Adult Learning Council and local co-ordinating bodies so that diverse elements of lifelong learning can be linked into one coherent system through which learners can progress.,Put in place a Council of Further Education Colleges to coordinate the activities of PLC providers.,53320_200705,43,Ireland,200705,53320,506,506,Education
78705,2,Other,"The Liberals’ cuts threaten the free, specialist employment advice service for vulnerable women provided by these facilities.",Social Groups,Labour Groups: Positive,"Working Women’s Centres provide specialist advice and advocacy and produce educational materials, deliver community education sessions and provide advice to government on a range of female workforce issues.",A Shorten Labor Government will keep them open – including the two working women’s centres in Darwin and Alice Springs.,63320_201607,77,Australia,201607,63320,701,701,Labour Groups
35057,2,Other,"Long before the most recent banking crisis, Irish banks established a  track record on over-charging their customers.",Economy,Market Regulation,"Once the banks are put on a sound footing, efforts should be made to accelerate a move to the Basel III  regime with more onerous capital and reporting requirements.",Irish consumers need a  reinforced watchdog with real teeth and the will to take on the bankers.,53320_201102,44,Ireland,201102,53320,403,403,Market Regulation
57031,2,Other,and that we must do everything we can to honor and support our veterans.,Social Groups,Non-economic Demographic Groups,"We believe our military should be the best-trained, best-equipped fighting force in the world,","And we know that only the United States can mobilize common action on a truly global scale, to take on the challenges that transcend borders, from international terrorism to climate change to health pandemics.",61320_201611,61,United States,201611,61320,706,706,Non-economic Demographic Groups
53041,2,Other,Many people are struggling to survive on decreasing dole and social welfare payments while increasing numbers are emigrating.,Welfare and Quality of Life,Welfare State Expansion,"By December 2010, over 440,000 people were unemployed.","Reminiscent of the 1950s and 1980s, a whole generation of young people sees no future in the country and they are leaving.",53951_201102,55,Ireland,201102,53951,504,504,Welfare State
41073,2,Other,Support from the National Training Fund for part-time third level education.,Welfare and Quality of Life,Education Expansion,"We will develop a National Skills and Training System to progress 100,000 people by one level under the National Qualifications Framework, through:",Two-week statutory paid training leave paid out of the National Training Fund.,53520_200705,48,Ireland,200705,53520,506,506,Education
97784,2,Other,Help farmers and other owners of waterways with fencing and riparian planting through our Ready for Work programme,Social Groups,Agriculture and Farmers: Positive,Labour will:Restore our rivers and lakes to a truly swimmable state within a generation,Give the regional councils the resources to clean up their waterways through a water royalty.,64320_201709,109,New Zealand,201709,64320,703,703.1,Agriculture and Farmers: Positive
7211,2,Other,The part-privatisation of probation services has already failed.,Economy,Nationalisation,We will embed restorative justice practices across all youth offending institutions.,Labour will review the role of Community Rehabilitation Companies.,51320_201706,9,United Kingdom,201706,51320,413,413,Nationalisation
29766,2,Other,"helping them convert to organic, keeping them up to date on current trends;",Social Groups,Non-economic Demographic Groups,"provide a simpler, easy to use free advice service for farmers,",impose strict penalties on those who label their produce as organic when it is not.,53110_200705,36,Ireland,200705,53110,706,706,Non-economic Demographic Groups
14952,2,Other,Strengthen and expand the lobbying register,Political System,Political Corruption,"Expect the BBC both to provide impartial news and information, and to take a leading role in increasing media literacy and educating all generations in tackling the impact of fake news.",and ban MPs from accepting paid lobbying work.,51421_201912,16,United Kingdom,201912,51421,304,304,Political Corruption
121180,2,Other,Withdrawing of New Zealand military personnel all countries where they are engaged in combat or supporting roles for externally instigated wars,External Relations,Military: Negative,Making New Zealand’s support for the Declaration on the Rights of Indigenous Peoples unconditional,"Terminating all current negotiations for free trade and investment agreements, including the Trans-Pacific Partnership Agreement.",64902_201111,143,New Zealand,201111,64902,105,105,Military
9162,2,Other,"and our close relationship with our European partners,",External Relations,Internationalism: Positive,We will maintain our commitment to NATO,and we will use our influence at the United Nations to support peace and security worldwide.,51320_201912,10,United Kingdom,201912,51320,107,107,Internationalism
69410,2,Other,Our plan for the timber industry moves wood production away from native forests into plantations (which already supply over 75% of our wood needs) on cleared land.,Economy,Anti-Growth Economy: Positive,We would immediately end the export of woodchips from native forests.,and incorporates retraining and other assistance to workers.,63110_200410,68,Australia,200410,63110,416,416,Anti-Growth Economy: Positive
51875,2,Other,Smaller businesses get second class treatment.,No other category applies,No other category applies,"and gridlock and spiralling energy, insurance, water and waste management prices.","Only now, in the runup to the General Election, is the Government  finally beginning to take measures to promote R&D.",53951_200705,54,Ireland,200705,53951,000,000,No other category applies
38140,2,Other,Improve access to diagnostics for GPs;,Welfare and Quality of Life,Welfare State Expansion,"Examples of these measures include out of hours minor injury units in the community, improved diagnostic technology in hospitals and step-down facilities for patients that need medical supervision but not necessarily hospital care;","Complete and implement the 5 main Chronic Disease Management programmes at primary care level i.e. diabetes, COPD, asthma, stroke, and heart failure.",53321_201602,46,Ireland,201602,53321,504,504,Welfare State
91106,2,Other,Funding for DOC will increase by $330 million over three years to 2017.,Welfare and Quality of Life,Environmental Protection,"Not only will we protect real levels of spending in conservation, we will reallocate savings from ending the ETS to enable increased funding for the Department of Conservation (DOC).","In June, we announced our Climate Protection Plan 8 — our plan to address climate change through a revenue neutral carbon tax.",64110_201409,101,New Zealand,201409,64110,501,501,Environmental Protection
85470,2,Other,Incentives will be provided for regional health professionals to broaden their skills to provide expert care of the elderly.,Welfare and Quality of Life,Welfare State Expansion,The same emphasis on funding and performance as proposed for regional hospitals will apply to aged care facilities.,The Nationals’ policy to empower local communities will ensure maximum co-operation and efﬁciencies between government and nongovernment organisations.,63810_201309,95,Australia,201309,63810,504,504,Welfare State
45048,2,Other,"Local Decision Making: We will extend, until May 2016, the period of consultation with parents, schools and other stakeholders on the ""Advancing School Autonomy in the Irish School System"" research paper published by the Department of Education and Skills in December 2015.",Political System,Decentralization,"Our Plan will give more decision-making power, responsibility and flexibility to schools and their communities.","On foot of this consultation, we will transform the School Admissions Bill agreed by the current Government, but not yet passed by the Oireachtas, into a new School Admissions and Excellence Bill.",53520_201602,50,Ireland,201602,53520,301,301,Centralisation & Decentralisation
61156,2,Other,"•Since the PATRIOT Act was passed, four terrorist cells have been broken up inside the United States and more than 189 individuals have been convicted or pled guilty to terrorism-related offenses.",Fabric of Society,Law and Order: Positive,The 9/11 Commission rightly praised the PATRIOT Act's role in improving information sharing.,"President Bush knows that America's firefighters, local law enforcement, and other first responders play a critical role in protecting the homeland.",61620_200411,63,United States,200411,61620,605,605,Law and Order: Positive
84909,2,Other,"New spending on roads, rail and ports ground to a halt, as Labor investigated, consulted, inquired – and postponed.",Economy,Technology and Infrastructure: Positive,"Labor terminated The Nationals’ plan to provide highspeed broadband to regional Australia by 2010, leaving our regional exporters without access to this vital business tool.","Labor’s economic mismanagement and procrastination are costing regional Australia’s exporters dearly, and its close relationship with the unions undermines the efficiency of our wharves and other points of export.",63810_201008,94,Australia,201008,63810,411,411,Technology and Infrastructure: Positive
57151,2,Other,It also provides important life insurance to young survivors of deceased workers and provides disability insurance protection.,Welfare and Quality of Life,Equality: Positive,Social Security is more than just a retirement program.,"We will fight every effort to cut, privatize, or weaken Social Security, including attempts to raise the retirement age, diminish benefits by cutting cost-of-living adjustments, or reducing earned benefits.",61320_201611,61,United States,201611,61320,503,503,Equality: Positive
8142,2,Other,and excludes many of the most disadvantaged children.,Welfare and Quality of Life,Equality: Positive,while the Tories’ so-called free childcare offer is desperately underfunded,"We will reverse cuts to Sure Start and create a new service, Sure Start Plus, with enough centres to provide a genuinely universal service, available in all communities, focused on the under-2s.",51320_201912,10,United Kingdom,201912,51320,503,503,Equality: Positive
111937,2,Other,National has significantly increased spending on biosecurity to ensure the primary sector is protected from pests and diseases that could threaten New Zealand's economy.,Social Groups,Agriculture and Farmers: Positive,We will maintain our focus on investment in research and development to lift productivity and boost skill levels in the primary sector.,National will continue to strengthen the country's world-leading food safety system.,64620_201409,132,New Zealand,201409,64620,703,703.1,Agriculture and Farmers: Positive
33109,2,Other,"Life expectancy in Ireland is below EU norms,",Welfare and Quality of Life,Welfare State Expansion,"Fixing the health service is the first, but not the only step, towards a healthier people.","and Ireland faces a number of public health challenges, such as obesity, including obesity in children.",53320_200705,43,Ireland,200705,53320,504,504,Welfare State
88583,2,Other,"Unfortunately, not only has National done almost nothing to protect New Zealand from another shipping accident like the Rena, it has made an oil spill in New Zealand more likely by opening up most of New Zealand's coastline to the risks of deep sea drilling.",Economy,Anti-Growth Economy: Positive,"When a corporation pollutes our oceans, locals shouldn't have to go to the Waitangi Tribunal or fight in court to get the mess cleaned up.","There are smarter, greener ways of creating jobs here in New Zealand.",64110_201409,101,New Zealand,201409,64110,416,416.2,Anti-Growth Economy: Positive
97215,2,Other,The royalty for irrigation water is expected to be around 1-2c per 1000 litres.,Welfare and Quality of Life,Environmental Protection,"The royalty will be flexible to reflect the scarcity or abundance of water in different regions, the different quality of water, and its use.",The royalty for bottled water is expected to be charged on a per litre basis.,64320_201709,109,New Zealand,201709,64320,501,501,Environmental Protection
37728,2,Other,"In addition, CEOs would be required to attend before Oireachtas committees, to answer oral questions.",Political System,Governmental and Administrative Efficiency,"Each body’s CEO would be required to reply to a question within a specified time limit, to be published in official Dáil record.",Ministers will remain responsible for answering questions on public policy.,53320_201602,45,Ireland,201602,53320,303,303,Governmental and Administrative Efficiency
116806,2,Other,The Government's duty will be to ensure fair representation of all views,Freedom and Democracy,Democracy,Electoral reform will be determined by the electors.,and the holding of appropriate referenda.,64621_201409,136,New Zealand,201409,64621,202,202.1,Democracy
99154,2,Other,Fund the “tail” of existing claims from general taxation.,Political System,Governmental and Administrative Efficiency,• Tender the management of the “tail” of existing claims so as to reduce taxpayer risk and get people back to work faster.,"• Review the issue of a return of the right to sue,",64420_200207,114,New Zealand,200207,64420,303,303,Governmental and Administrative Efficiency
6622,2,Other,We will seek to ensure that Britain remains part of the Erasmus scheme so that British students have the same educational opportunities after we leave the EU.,External Relations,European Community/Union: Positive,We will seek to maintain membership of (or equivalent relationships with) European organisations which offer benefits to the UK such as Euratom and the European Medicines Agency.,"The EU is the UK’s single largest trading partner in agricultural produce, with the vast majority of British exports being sold to European markets.",51320_201706,9,United Kingdom,201706,51320,108,108,European Community/Union
98782,2,Other,* Stop government departments from imposing taxes on business in the guise of user charges.,Economy,Incentives: Positive,* Tackle road reform to address problems of congestion and investment and local government ineptitude.,ACT is the only party saying that taxes and government spending are already too high.,64420_199911,113,New Zealand,199911,64420,402,402,Incentives: Positive
18464,2,Other,"Already 17 million people can get routine weekend or evening appointments at either their own GP surgery or one nearby, and this will expand to the whole population by 2019.",Welfare and Quality of Life,Welfare State Expansion,That ambition starts with primary care.,"In hospitals, we will make sure patients receive proper consultant supervision every day of the week with weekend access to the key diagnostic tests needed to support urgent care.",51620_201706,19,United Kingdom,201706,51620,504,504,Welfare State
70129,2,Other,"  increasing our overseas aid budget to 0.7% of GNP by 2010 as recommended by the United Nations, directed to the poorest, which often include women, with a focus on clean water and sanitation, education and high quality accessible health services, including sexual and reproductive health services.",External Relations,Internationalism: Positive,  increasing our contribution to programs that empower women and increase their access to a wide range of safe family planning options; |and,"ensure that Australian family planning programs, both domestically and overseas, are adequately funded to deliver services in the context of reproductive health programs which increase the power of girls and women to determine their own reproductive lives, and increase the understanding of men of their reproductive responsibilities.",63110_201008,70,Australia,201008,63110,107,107,Internationalism
71000,2,Other,make diplomatic efforts to curb the global arms trade.,External Relations,Military: Negative,"sign and ratify the Protocol Against the Illicit Manufacturing of and Trafficking in Firearms, Their Parts and Components and Ammunition, supplementing the United Nations Convention against Transnational Organised Crime.",ensure that Australia does not sell weaponry or components overseas.,63110_201008,70,Australia,201008,63110,105,105,Military
2370,2,Other,"There will be a combined investment of over £100 billion a year in the Green New Deal,",Economy,Incentives: Positive,"Transforming UK industry, transport and land use.",with an additional investment in Universal Basic Income.,51110_201912,3,United Kingdom,201912,51110,402,402,Incentives: Positive
86161,2,Other,The Nationals insist that any bilateral or multilateral trade agreements must be comprehensive and all-inclusive,Economy,Protectionism: Negative,"In October 2011, Labor abandoned the Doha Round, declaring it dead and, instead, announced it would pursue sector-by-sector deals with our trading partners.","Agriculture remains the most distorted area of global trade, with our farmers suffering at the hands of protectionist trade barriers – such as the subsidies, tariffs and quotas applied in many destination markets.",63810_201309,95,Australia,201309,63810,407,407,Protectionism
109716,2,Other,National is constantly seeking to improve the environment that businesses operate in.,Economy,Market Regulation,"The review will also explore options for overhauling regulations that may no longer be necessary or working effectively, including those for resale price maintenance and the cease and desist regime.",There are a number of pieces of legislation that National has introduced and will look to pass in the next term.,64620_201409,132,New Zealand,201409,64620,403,403,Market Regulation
51663,2,Other,and to transfer these to the ownership of the local authority upon completion.,Economy,Market Regulation,Review the Childcare Facilities Guidelines for Planning Authorities and investigate the introduction of legislation in line with Part V of the Planning and Development Act 2000 to require developers to construct childcare facilities in housing developments,"Establish a single accrediting body to inspect, evaluate and register all early childhood care and education providers.",53951_200705,54,Ireland,200705,53951,403,403,Market Regulation
63759,2,Other,The  massive  federal  government  is  structurally and  financially  broken.,Economy,Economic Orthodoxy,"In any restructuring of federal taxation, to guard against hypertaxation of the American people, any value added tax or national sales tax must be tied to the simultaneous repeal of the Sixteenth Amendment, which established the federal income tax."," For  decades  it  has  been pushed  beyond  its  core  functions,  increasing  spending  to  unsustainable  levels.",61620_201211,65,United States,201211,61620,414,414,Economic Orthodoxy
35016,2,Other,With the right policies the economy can create jobs and return our country to prosperity.,Economy,Economic Growth: Positive,"but while we have serious problems, we also have major economic advantages.",Renegotiate the EU/IMF Deal to re-focus on growth and job creation,53320_201102,44,Ireland,201102,53320,410,410,Economic Growth: Positive
22467,2,Other,As a nation we must do our utmost to ensure that every step is taken to prevent another Dunblane.,Fabric of Society,Civic Mindedness: Positive,and the SNP will enforce the Cullen recommendations in all other areas of firearms control.,"These measures, and the more stringent screening of firearm applications along with the establishment of a national register of firearms holders, will be a significant step towards that aim.",51902_199705,25,United Kingdom,199705,51902,606,606,Civic Mindedness: Positive
112116,2,Other,"This represents an increase in spending, but is still well below the OECD average of 1.62 per cent of GDP.",Economy,Technology and Infrastructure: Positive,In 2012 New Zealand businesses spent 0.58 per cent of GDP on R&D.,National will provide the right environment and incentives to lift business sector expenditure on research and development to 1 per cent of GDP by 2018.,64620_201409,132,New Zealand,201409,64620,411,411,Technology and Infrastructure: Positive
84167,2,Other,"However, the importance of allied health workers, such as speech pathologists, is often overlooked.",Welfare and Quality of Life,Welfare State Expansion,"Since 2000-2001, regional incentive programs have increased the number of doctors in regional and remote Australia.","Many children in regional Australia miss out on appropriate treatment while young, going on to suffer permanent learning problems.",63810_201008,94,Australia,201008,63810,504,504,Welfare State
85601,2,Other,The Nationals will expand the role of the Australian Institute of Aboriginal and Torres Strait Islander Studies (AIATSIS) to enhance this knowledge base.,Social Groups,Underprivileged Minority Groups,An awareness of personal Indigenous history and culture is an essential element in becoming a full participant in the Australian community,The Nationals support a redirection of funds from the Land Councils and other Native Title bodies currently responsible for compiling and storing this information,63810_201309,95,Australia,201309,63810,705,705,Underprivileged Minority Groups
14089,2,Other,Primary schools cannot be properly measured by just one week of tests.,Welfare and Quality of Life,Education Expansion,Parents should get the full picture of how their school is doing.,There must be robust inspections that measure social and emotional development alongside attainment.,51421_201912,16,United Kingdom,201912,51421,506,506,Education
65183,2,Other,The heroism—and the suffering—of the people of Russia over the last century demand the world’s respect.,No other category applies,No other category applies,and hopeful that its success might be replicated in Cyprus.,"As our allies in their Great Patriotic War, they lost 28 million fighting Nazism.",61620_201211,65,United States,201211,61620,000,000,No other category applies
24581,2,Other,We will also call on the UK government to devolve responsibility for medicine and medical product regulation to the Scottish Parliament.,Political System,Decentralization,"The SNP will call on the UK government to stay part of the EMA so that access to vital drugs is maintained, and so that we can continue to participate in Europe-wide clinical trials and data sharing.",SNP MPs will press the UK government to ensure continuity in cross-border health insurance arrangements – including the European Health Insurance Card.,51902_201706,28,United Kingdom,201706,51902,301,301,Centralisation & Decentralisation
32047,2,Other," Reverse all    cuts in social welfare, health & education.",Welfare and Quality of Life,Welfare State Expansion,"These cuts will result in a downward economic spiral of more unemployment, more indebtedness and more cuts.", Restore pay rates & the   Minimum Wage.,53230_201102,39,Ireland,201102,53230,504,504,Welfare State
24955,2,Other,"As the UK government embarks on Brexit negotiations, it’s more important than ever that Scotland’s farming, fishing, food production and forestry sectors have a strong voice to defend their interests.",Social Groups,Agriculture and Farmers: Positive,"SNP MPs will seek presumptions against the closure of rural post offices – similar to the presumption against closing rural schools delivered by the Scottish Government – and seek to expand the services available, including local banking.",The SNP always has and always will champion rural Scotland.,51902_201706,28,United Kingdom,201706,51902,703,703.1,Agriculture and Farmers: Positive
91120,2,Other,"However, we estimate that NZ Power will have a net fiscal cost of $80 million per year.",Welfare and Quality of Life,Welfare State Expansion,"Cutting power prices across the board will have a stimulatory effect on the economy, resulting in higher GST and company tax revenues for the Government.",That's a small price to pay to release $750 million of savings to families and businesses.,64110_201409,101,New Zealand,201409,64110,504,504,Welfare State
